"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Bangladesh","Bangladesh2013",80,2.60095724615477,2.49564246752336,0.536931411346006,0.671491873239605,0.603869120661335,0.70786785723483,0.895688897958318,2,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",137,2.35947684167359,2.14625707060502,0.721402733228094,0.794607588392825,0.205782468597828,0.309550913387583,1.67736067031824,2,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Drc","Drc2013",31,1.79553473021064,1.52057746046003,0.836000653216441,1.14275220080176,0.320940184507162,0.289378195112354,0.864515701676506,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",98,2.35869925366427,2.33469660636912,0.633472735053521,0.690385612646145,0.0854165089943549,-0.147723697524047,1.22060729856876,1,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",15,2.34949115213498,1.92337240966608,1.06958998898583,1.6242637158835,0.719112150429538,0.881392879713212,1.4,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"India","India2014",38,2.59735030263436,2.34485169710673,0.583260205703133,0.847794273025873,0.353770121792313,0.276441955396144,1.0197135135568,0,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",18,2.4179924592964,2.17937298800801,0.465673684841939,0.82167448495008,0.530774633611039,0.799129226655812,1,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",22,2.94673793603702,2.87041683155561,0.476280517106313,0.589490611085431,0.0597585814291556,0.0598072226235211,1.13174225090223,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Mexico","Mexico2010",108,2.30747818330659,2.04210544207211,0.46634825006936,0.520763873347327,0.322159227383699,0.204839845863202,0.97739997857649,4,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",26,1.1899366470228,1.15938397618352,0.439786455182374,0.381813439816836,0.121105848546245,0.0420962187192421,1.03978484970192,0,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",52,4.77775025537373,3.42070753239965,3.46610052491549,5.09282520174433,0.707770488306491,0.258271629913668,0.609434989828591,0,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Philippines","Philippines2009",20,2.51581628019453,2.5597631241189,0.3411225629124,0.51888929456251,0.0976591592858711,0.0863089066503465,0.914299635892522,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",29,0.20059837477148,0.100254685767029,0.320206508198983,0.369460705640932,-0.0816273108361536,-0.194188882080611,0.315748430762396,3,"2012","Europe and Central Asia","Russian Federation","High income"
"Tanzania","Tanzania2013",24,1.82757775947181,1.71027780855366,0.741088279700891,0.828796536146697,-0.260216860141427,-0.133722769681607,0.189861222182648,0,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Zambia","Zambia2013",19,3.1188305489631,3.01622120289984,0.792366055789821,0.907902143657701,0.158591162166122,0.201356602777354,1.98677911578868,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
