"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",47,0.499308095339935,0.539473053942695,0.227186225017934,0.325,0.0943281177051428,0.125006754460773,0.314741925978017,2,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",157,0.444112295424458,0.438969496528631,0.203818458728763,0.3,0.15749117224882,0.104485895006733,0.0364505240592008,2,"2013","South Asia","Bangladesh","Lower middle income"
"Bolivia","Bolivia2010",9,0.256670405731505,0.239552561123922,0.276420302591947,0.329414132484677,0.0506449575325649,-0.0736757009591688,0.414065192701729,0,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",11,0.370792882201066,0.357536637575548,0.254669564792946,0.505,-0.094847661642806,-0.110433678122282,0.391830302292632,0,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",127,0.328733553045249,0.297517269331138,0.201216295584704,0.328235294117647,0.0269246380037208,-0.0165078128952028,0.380393779637365,4,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",8,0.569933872331867,0.551826598460124,0.244091871632545,0.435897435897436,0.120402916504182,0.185707849259731,0.954027406463353,1,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Chile","Chile2010",56,0.369014211200902,0.331686471980151,0.193501399420422,0.271812080536913,-0.02213628450346,-0.0236288175237083,1.4033283674411,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",145,0.350093871106045,0.373210698749187,0.160710190406268,0.191346153846154,-0.0648221781160025,-0.0660084821956641,0.950792821564308,3,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",51,0.481472582634651,0.621759848188736,0.223171637562639,0.267857142857143,-0.144874094953146,-0.0686722357265442,1.4,0,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",5,0.415592410133912,0.471242766484515,0.205523636095442,0.27860863538203,-0.0478953938064346,0.0460770045031956,3.33996837112485,0,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Croatia","Croatia2013",5,0.233400420950874,0.182465569133198,0.1877058379678,0.275921238785369,0.245817758547265,0.210281813890559,0.231984019849545,0,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",10,0.359650751587774,0.328443226987805,0.130595238753341,0.1900000305537,-0.0187256597110743,-0.0170805097602897,3.79669115713454,0,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
