"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",NA,NA,NA,NA,NA,NA,NA,NA,4,21,1.30183028951221,1.26507700890504,0.276138780817257,0.262261941353498,-0.136384453058187,-0.172331074758123,0.198798762580888,13,1.57463339662013,1.66184761855891,0.234541977444444,0.313138243311334,-0.00887283826680986,0.0318676510354248,0.740537754964706,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",NA,NA,NA,NA,NA,NA,NA,NA,2,107,0.943489606746067,0.919904395170042,0.290923908398432,0.357005340660315,0.0201812291648567,0.0803038671386146,1.05146970841564,38,1.08363343846209,0.849139174752793,0.376686177793318,0.583116735029879,-0.0607546921081667,-0.0680043778259063,1.12848794109648,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",NA,NA,NA,NA,NA,NA,NA,NA,5,88,1.33688524720733,1.23865253555575,0.61026442839566,0.691346824847667,-0.154428668118248,-0.155844345943676,0.408490495088893,29,1.24327335916915,1.33805129217373,0.336084647662177,0.306024856547504,-0.246563717158615,-0.180273237762886,0.0982336561343824,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",NA,NA,NA,NA,NA,NA,NA,NA,0,34,1.58101581936054,1.53499433692544,0.48300336070736,0.559422208729089,0.0285595386586256,0.0771278755540933,1.22938603188486,18,1.70322119493576,1.61473385634427,0.497445234945431,0.773817063643335,-0.134228321683531,-0.173204313993046,2.08713524572138,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",4,1.18306238752883,0.744946924305171,1.01111021002872,1.76875417905625,-0.614232480526736,-0.509651128161887,0.177061798708165,7,68,1.24643397376189,1.2673410000552,0.348385710842619,0.373555233930787,0.0242299748432026,0.0658746833924611,1.21961622684967,48,1.26593327661802,1.24705921829172,0.32313439876963,0.310916353714223,0.0669141635859994,0.0971011213619743,0.736586011165891,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,1,14,0.857231456297772,0.822082472327919,0.170301582885782,0.206081483577758,0.0917171257097659,0.0811196876694122,0.948681372265415,30,1.09107874250085,1.13664635440497,0.326202075167396,0.423099458083318,-0.0324004672723998,0.0267177504546841,0.615193414658425,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Egypt","Egypt2013",NA,NA,NA,NA,NA,NA,NA,NA,16,103,1.16165575579003,1.12378852785386,0.40062465391952,0.37279595124283,0.0177833885929799,-0.0456368025901044,1,40,1.06392496772386,1.1399984449292,0.251900523769148,0.215733312804666,0.0309164808300012,-0.0238230198001718,5.10415380545756,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Guatemala","Guatemala2010",NA,NA,NA,NA,NA,NA,NA,NA,0,15,1.20534186228627,1.13824225615685,0.55523961851389,0.751099470995838,-0.141967642664465,-0.118757703556036,0.579788659075252,21,1.0162003677419,0.997585088304405,0.305356016513886,0.313789124356102,-0.0775788064259214,-0.0667850581497285,0.358439198826364,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",NA,NA,NA,NA,NA,NA,NA,NA,2,163,1.24614313508244,1.14544202048619,0.438736934003275,0.563108482281496,-0.0588235216864569,-0.00252968786376804,1.24127192923791,74,1.44038551689526,1.41485369830553,0.53769735888943,0.879093605277539,-0.20362925614571,-0.246984936330797,1,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",NA,NA,NA,NA,NA,NA,NA,NA,4,76,0.907214652523365,0.872712527935225,0.384127853603723,0.322722618386919,0.0428051733837844,0.0382348531212507,0.837483946876502,21,0.796701438973769,0.627194033259979,0.43766270533096,0.278625167826931,0.331024058793815,0.0838301077239133,0.918996273053016,"2009","East Asia and Pacific","Indonesia","Lower middle income"
