"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",3,0.471183056154893,0.421401943387456,0.114240849303296,0.211585770857586,-0.0522655470741542,-0.0618598898522657,8.57647291134669,5,0.33585921534363,0.386684599865501,0.314754192964964,0.690895295902883,0.0406594371838028,0.0286508686845173,1.15564265992313,1,0.470588235294118,0.470588235294118,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",45,0.331163426873187,0.311846727859344,0.239292167616903,0.334636112055154,-0.166718730455822,-0.191309616722394,1.27889173965665,20,0.264743374756567,0.107848480388672,0.284979333570202,0.397146465533876,0.170009401837855,0.167876246624729,0.204297215328783,39,0.267272016737886,0.285727553929979,0.23712197519002,0.393351697438952,-0.0275174541866058,-0.0118633234422894,0.903483269528013,1,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",73,0.511652273348987,0.527443172378423,0.301180646668591,0.459445316588174,-0.0316964184697581,-0.0376712348064815,2.37477757799505,16,0.387275616232808,0.343839129004511,0.229951119910686,0.186929430517316,-0.00339296493314197,-0.0101233982729603,2.41350995534768,29,0.507243121347299,0.454631716404596,0.333968861881319,0.470723306544202,-0.109452140712274,-0.0623768725464367,1.1631558782104,4,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",1,0.688930160758611,0.688930160758611,NA,0,0,0,1,3,0.414203151936588,0.374744037470731,0.204219691518951,0.397707472239246,-0.125518946921554,-0.142003889941978,4.02654628741209,2,0.642466406304192,0.642466406304192,0.083503514240574,0.118091802344835,0.030641820081501,0.03832804111192,0.707968464698009,3,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",15,0.448338167960694,0.517896965060239,0.122569250097785,0.184472689797321,0.00595965153936781,0.011420763235574,0.77732939980309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",1,0.43506921555702,0.43506921555702,NA,5.55111512312578e-17,0,0,1,1,0.347597161466726,0.347597161466726,NA,0,0,0,1,1,0.292174466730341,0.292174466730341,NA,0,0,0,1,6,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Cotedivoire","Cotedivoire2009",9,0.485408835971604,0.520540218861666,0.228929661235807,0.365840599498984,0.0300938651247627,0.0300629827711183,0.416991827124159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Egypt","Egypt2013",21,0.551514078982065,0.671942632573361,0.410921895330279,0.642252320419124,-0.139943083324989,-0.121736690264076,0.691160661853488,14,-0.0951525059409095,0.310069088633271,0.74160808435262,1.28532608695652,-0.0668703810798071,0.240082426255416,0.348431269035239,40,0.351167295370444,0.450121452263401,0.504292576901792,0.370003931931859,-0.0527642821021859,-0.123940300848257,1.66666666666667,7,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",2,-0.00121541334822999,-0.00121541334822999,0.00185582348934223,0.00262453074799834,-0.00123663407465319,-0.00129143576488807,0.525358851674641,3,0.0751303772853588,0.030465143659144,0.102262259166658,0.184461291362576,-0.00904955276944202,-0.00728387281955858,1.07339449541284,6,0.10650556341056,0.0408998631662255,0.171513928709688,0.10095502534277,-0.0210289122939043,-0.0210289122939043,1.33333333333333,5,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",1,0.988163523373908,0.988163523373908,NA,0,0,0,1,4,0.411766747260858,0.430394778314108,0.215181063477537,0.248374400977491,0.126233798682392,0.0430472876762306,0.30075522748928,3,0.84243038269415,0.841881583687176,0.0547219456288862,0.078387783672781,0.0329807961958605,0.00713438062870732,0.527027027027027,1,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Guatemala","Guatemala2010",NA,NA,NA,NA,NA,NA,NA,NA,2,0.238278418149939,0.238278418149939,0.048338330932596,0.0683607231873562,-0.0220361236680411,-0.0328399552566711,33.7221113825807,3,0.59863681541746,0.586865715954962,0.102247057921935,0.187042558959068,-0.0200090737798712,-0.0136777922144017,1.15314969196458,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",21,0.305611387110284,0.31746066948699,0.243826318594198,0.414414568460651,-0.0169812301573432,-0.0491975294711588,1.94614254069681,14,0.183599781552358,0.178628111839762,0.18208947102582,0.251623376623377,0.102821093877831,0.175007060832171,0.533051699639171,40,0.269711332995065,0.243344112836086,0.208327645826505,0.281828703703704,0.000122168587251302,0.0466214207511775,0.524965876810031,2,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",9,0.359155512514378,0.415126702243,0.452348938405451,0.526663776702688,0.0370515769392278,0.0529893607412244,1.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,1,0.245901639344262,0.245901639344262,NA,0,0,0,1,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
