"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Afghanistan","Afghanistan2014",19,11495.1581004997,8458.89294883582,11258.460208514,13745.7010418583,-2636.44259064252,-1567.2469153651,1.04494036051225,45,"2014","South Asia","Afghanistan","Low income"
"Albania","Albania2013",105,30181.1961583051,16162.6667458908,34047.0276809013,39652.2285594312,6808.40827943928,7397.76575397601,0.8,12,"2013","Europe and Central Asia","Albania","Upper middle income"
"Angola","Angola2010",20,211109.618771504,37488.0658392343,386427.948491119,297624.425120123,-69644.0157379192,-42376.5541590913,0.432600283200599,9,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Antiguaandbarbuda","Antiguaandbarbuda2010",34,76481.1709428975,65150.8070623597,46747.7228887081,38271.6049382716,77.0317391599027,378.460410304597,1.21071357978807,8,"2010","Latin America and Caribbean","Antigua and Barbuda","High income"
"Argentina","Argentina2010",92,71450.9339116002,76249.1993546915,54327.1188427354,87173.6084091096,52422.0889791247,41050.038387767,0.998573344012253,17,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",84,48620.7125038136,30905.4784247654,43888.6555777764,46771.5566343928,6163.28500338049,2291.40134196665,1.20270460472972,35,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",92,28083.0614522958,19151.9070233473,29430.2738378889,29183.1842599033,2500.77199273182,3747.8111217098,0.818655238071151,28,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bahamas","Bahamas2010",24,91323.8293687459,40379.4778968631,91865.7616332448,153613.445378151,95361.4148747549,79746.7390253862,1.05882352941176,3,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",107,18931.1434072581,8362.54103249044,23896.7046010215,23644.0892287677,7324.66429258999,10201.8795737799,0.744149778365957,15,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",8,44459.0801770941,47286.6594423021,21202.0700164954,12500,11153.0043089501,20888.0139110402,1.764367002572,2,"2010","Latin America and Caribbean","Barbados","High income"
