"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",5,79268.0980615193,54751.0995163341,51470.8218306914,88543.0342929066,32372.6005638302,19966.647084611,2.59663679763674,1,58688.8586852795,58688.8586852795,NA,0,0,0,NA,2,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",17,6298.05233999013,1968.45938666385,11679.3719590919,3445.676629128,28395.0573399003,25460.9527663994,0.777735522610525,1,5549.21704316495,5549.21704316495,NA,0,0,0,1,5,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",1,33416.5831792522,33416.5831792522,NA,0,0,0,1,34,109659.476276828,120781.803639237,73907.4658363704,83415.831695577,-240.092528500649,-519.321213653959,9.25735606778751,72,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",3,67950.8621904929,67144.1411311574,9830.23428260109,10119.5770112998,4615.93810873973,6029.01258912836,2.09441887404896,NA,NA,NA,NA,NA,NA,NA,NA,2,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",106,39570.0006484226,40770.6348898494,22370.6058749255,18100.5856595356,478.386169667525,-3259.47532914534,0.399032710191131,2,133362.875838487,133362.875838487,7944.23598412073,0,260.092744118427,624.158126190884,1.2176168373028,19,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",7,40136.7634311655,33061.0310223037,27176.0714611841,18289.6217987106,13616.9872780545,6706.83185970739,0.269663224981683,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Djibouti","Djibouti2013",7,1812935.77942032,368068.308140091,2548365.71535436,5272413.81208934,-1452824.10052808,-1357640.01530175,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Middle East and North Africa","Djibouti","Lower middle income"
"Egypt","Egypt2013",15,48057.5674550527,45460.4794223202,40003.5272320999,74575.3273895818,-35.842318317014,13410.7763583601,1.50061909699242,1,13083.3907701021,13083.3907701021,NA,0,0,0,1,4,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"India","India2014",514,27306.5684567335,19618.8791299148,25028.5479464566,26646.7331090028,1190.60136995619,3734.33622836204,0.743793131690947,1,116276.653566558,116276.653566558,NA,0,0,0,1,35,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",5,24325.6580673634,12385.2304614547,43260.9388303748,56179.824237709,33397.7836834388,6914.74928033645,5.51439511761911,1,57831.7567423111,57831.7567423111,NA,0,0,0,1,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Kenya","Kenya2013",12,14195.4721301083,16008.3872782135,7995.36199921838,5186.33935290825,3500.11419374084,5284.94478849311,1.84342648506165,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Pakistan","Pakistan2013",7,18629.3792819132,8062.45980821783,23448.9097347103,35727.6243782804,17755.8832940158,10333.4346405688,0.816666901249709,NA,NA,NA,NA,NA,NA,NA,NA,17,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",5,28538.5419052316,25495.1311773447,15126.8488029593,29996.0429574328,-1548.80097031905,-2626.73110643136,0.327608473282068,1,29854.0412863921,29854.0412863921,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",5,22867.3068790841,16237.7899481877,14949.388240746,22739.3248256297,1424.77594344923,329.359990383614,1.10411398365514,3,84564.3542434313,76495.8775579612,36054.4551277399,63304.9441110122,-11088.7153650129,-9376.07586651235,0.666173943837991,4,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",12,160064.997669833,151953.755595175,156323.267901084,310432.005492955,-56503.1496530359,3947.16230143896,0.20304343825673,NA,NA,NA,NA,NA,NA,NA,NA,2,"2012","Europe and Central Asia","Russian Federation","High income"
